latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-73.78723,34,-18000,America/New_York,EST
,,,,,
time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,,
30/06/2021,33.8,25.2,28.6,,
1/07/2021,28.9,21.4,24.8,,
2/07/2021,24,19.3,21.9,,
3/07/2021,18.9,15.7,17.3,,
4/07/2021,24.5,15.6,19.9,,
5/07/2021,25.9,16.6,22.4,,
6/07/2021,31.3,22.2,25.9,,
7/07/2021,31,22.3,26.2,,
8/07/2021,27.8,21.2,24.3,,
9/07/2021,29.6,22.1,24.4,,
10/07/2021,25.4,20.7,23,,
11/07/2021,24.9,19.4,22.2,,
12/07/2021,27.9,22.3,24.7,,
13/07/2021,26.3,20.7,22.7,,
14/07/2021,29.7,21.5,24.7,,
15/07/2021,29.4,21.5,25.7,,
16/07/2021,30.9,23.5,27,,
17/07/2021,30.7,22.8,26.4,,
18/07/2021,28.2,22.6,25,,
19/07/2021,27,20.7,23.6,,
20/07/2021,30.7,20.9,25.3,,
21/07/2021,28.2,20.1,23.9,,
22/07/2021,26.8,17.7,22.2,,
23/07/2021,26.1,17.1,22,,
24/07/2021,27,18.2,22.6,,
25/07/2021,26.4,19.9,23.6,,
26/07/2021,31.6,21.5,26.1,,
27/07/2021,30.5,19.1,25.1,,
28/07/2021,27.1,20.3,23.1,,
29/07/2021,25.3,20.4,22.5,,
30/07/2021,28,18.3,23.1,,
31/07/2021,24.9,14.1,19.3,,
1/08/2021,24.2,16.8,21,,
2/08/2021,26.9,17.4,21.7,,
3/08/2021,24.5,15.8,20.6,,
4/08/2021,24.4,18.2,20.7,,
5/08/2021,26.9,17.3,21.5,,
6/08/2021,29.2,17.6,23.9,,
7/08/2021,29,20.1,24.4,,
8/08/2021,21.7,19,20.5,,
9/08/2021,26,20.5,22.8,,
10/08/2021,27,20.3,23.7,,
11/08/2021,30.1,23,26.1,,
12/08/2021,33,23,27.5,,
13/08/2021,33.5,25.1,28.5,,
14/08/2021,31,24,27.1,,
15/08/2021,27.6,20,23.4,,
16/08/2021,26.7,19.1,22.6,,
17/08/2021,26.1,21.7,23.6,,
18/08/2021,26.9,21.8,24.5,,
19/08/2021,30.5,23.9,26.7,,
20/08/2021,27.3,22.2,24.5,,
21/08/2021,27.4,20.9,24.4,,
22/08/2021,23.8,22.4,23.1,,
23/08/2021,27.9,22,24.3,,
24/08/2021,31,21.8,26.1,,
25/08/2021,31.1,19.9,26,,
26/08/2021,31.4,22.4,26.9,,
27/08/2021,32.7,24,27.7,,
28/08/2021,25.5,19.4,22.2,,
29/08/2021,24.9,18.5,21.7,,
30/08/2021,28.2,22,24.7,,
31/08/2021,28.9,21.4,24.8,,
1/09/2021,23.6,17.7,21.6,,
2/09/2021,24.3,14.9,19.2,,
3/09/2021,22.1,13.9,18.1,,
4/09/2021,25.2,14.8,19.5,,
5/09/2021,23.2,17,20.8,,
6/09/2021,27,18.8,22.5,,
7/09/2021,25.7,14.9,20.8,,
8/09/2021,25.7,20.1,23.1,,
9/09/2021,22.1,19.5,21.1,,
10/09/2021,23.1,16.1,19.4,,
11/09/2021,23.4,13,18.9,,
12/09/2021,28.7,18.7,23.3,,
13/09/2021,28.9,21.4,25,,
14/09/2021,25.9,19,22.1,,
15/09/2021,27.4,21,24,,
16/09/2021,24.1,19.8,21.6,,
17/09/2021,24.4,20,21.8,,
18/09/2021,27,18.7,22.8,,
19/09/2021,23.6,16.5,20.1,,
20/09/2021,22.4,14.9,19,,
21/09/2021,23.4,16.4,20.1,,
22/09/2021,25,20.8,22.9,,
23/09/2021,26.2,17.6,23.2,,
24/09/2021,22.4,14.5,18.5,,
25/09/2021,23.1,13,18.2,,
26/09/2021,21.4,15.4,18.1,,
27/09/2021,25.6,14.4,19.8,,
28/09/2021,22.1,15.3,19.5,,
29/09/2021,19.7,11.7,15.5,,
30/09/2021,18.3,12.6,15,,
1/10/2021,19.3,9.2,14,,
2/10/2021,23.5,10.5,16.6,,
3/10/2021,24.6,13.6,19.2,,
4/10/2021,22,16.9,19.5,,
5/10/2021,20.3,15.4,17.3,,
6/10/2021,20.5,15.9,17.8,,
7/10/2021,22.2,14.6,18.3,,
8/10/2021,24.4,13.9,18.7,,
9/10/2021,20.7,15.3,17.4,,
10/10/2021,19.4,16.3,17.6,,
11/10/2021,21.9,16,18.3,,
12/10/2021,22.1,14.3,17.5,,
13/10/2021,21.1,14.6,18,,
14/10/2021,24.6,15.3,19.3,,
15/10/2021,24.8,14.2,19.6,,
16/10/2021,22.8,14.9,19.8,,
17/10/2021,17.1,11.2,13.7,,
18/10/2021,15.6,9.2,11.7,,
19/10/2021,18.7,8.5,13.4,,
20/10/2021,24,13.4,17.6,,
21/10/2021,22.2,12.2,17.1,,
22/10/2021,20.3,13.4,17.4,,
23/10/2021,15.5,10.5,12.5,,
24/10/2021,14.8,7.5,12,,
25/10/2021,21.8,15.2,18.6,,
26/10/2021,18,13.1,16.1,,
27/10/2021,15.9,10.8,13.3,,
28/10/2021,15,7.8,11.3,,
29/10/2021,14.2,8.2,11.5,,
30/10/2021,17.8,13.8,15.7,,
31/10/2021,18.1,12.4,14.6,,
1/11/2021,14.7,7.3,11.6,,
2/11/2021,11.8,6.8,9.2,,
3/11/2021,10.9,3.5,6.7,,
4/11/2021,10,2.7,6,,
5/11/2021,10.4,2.9,5.9,,
6/11/2021,10.8,1.8,5.4,,
7/11/2021,11.8,2,6.9,,
8/11/2021,16,6.3,10.6,,
9/11/2021,18.6,5.2,11.4,,
10/11/2021,17.4,6.6,12.1,,
11/11/2021,15.4,3.8,10.7,,
12/11/2021,19.3,8.2,15.3,,
13/11/2021,16.4,4.6,9.1,,
14/11/2021,8.6,3.1,6.1,,
15/11/2021,8.5,2.1,5.6,,
16/11/2021,9.4,1.9,5.1,,
17/11/2021,13.1,0.2,7.9,,
18/11/2021,18.3,10.1,14.1,,
19/11/2021,9.1,3.2,6.5,,
20/11/2021,7.1,-0.3,4.1,,
21/11/2021,12.7,5.1,9,,
22/11/2021,12.2,2,8.4,,
23/11/2021,5.3,-0.6,1.9,,
24/11/2021,6.1,-2.1,1.9,,
25/11/2021,10.5,1,6.1,,
26/11/2021,7.4,1.5,5.5,,
27/11/2021,4.6,-0.8,1.8,,
28/11/2021,5.2,-0.1,1.6,,
29/11/2021,5.6,-1.2,2.7,,
30/11/2021,4.8,-2.9,1.3,,
1/12/2021,8.4,0.9,4.3,,
2/12/2021,13.8,6.9,11,,
3/12/2021,8.7,1.2,5.1,,
4/12/2021,7.7,0.2,4.4,,
5/12/2021,8.5,-0.3,4.4,,
6/12/2021,15.3,9,12.7,,
7/12/2021,6.4,1,3.2,,
8/12/2021,4.9,1.2,2.7,,
9/12/2021,3.5,-2,0.7,,
10/12/2021,8.9,1.3,5.4,,
11/12/2021,17.9,5.8,13.1,,
12/12/2021,11.4,3.2,6.3,,
13/12/2021,9.7,2.4,5.6,,
14/12/2021,10.1,2.9,5.8,,
15/12/2021,11.9,1.9,6.9,,
16/12/2021,14.9,10.6,12.5,,
17/12/2021,13.9,6.3,11.5,,
18/12/2021,7.8,4.5,6,,
19/12/2021,7.3,-2.4,3.6,,
20/12/2021,1.6,-5.1,-1.5,,
21/12/2021,5.6,-2.1,1.5,,
22/12/2021,8.1,-0.2,4.2,,
23/12/2021,2.4,-2.5,-0.4,,
24/12/2021,6,-2,1,,
25/12/2021,8.9,0.2,6.7,,
26/12/2021,8.9,2.8,6.2,,
27/12/2021,3.8,-2.1,1.1,,
28/12/2021,8.7,2.8,5.7,,
29/12/2021,8,4.5,5.7,,
30/12/2021,9.5,5.5,7,,
31/12/2021,10.8,6.9,8.7,,
