latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.93768,19,-18000,America/New_York,EST
,,,,,
time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,,
26/12/2017,-2.1,-5.4,-3.7,,
27/12/2017,-3.7,-7.6,-5.6,,
28/12/2017,-7,-10.6,-8.8,,
29/12/2017,-4.2,-10.8,-8.2,,
30/12/2017,-3.8,-9.7,-6.4,,
31/12/2017,-7.1,-12.7,-9.5,,
1/01/2018,-6.7,-13.9,-10.7,,
2/01/2018,-3.1,-11,-7.5,,
3/01/2018,-2,-12.1,-6.3,,
4/01/2018,-3.8,-7.9,-5,,
5/01/2018,-9,-13.7,-12,,
6/01/2018,-12.7,-15.6,-14.2,,
7/01/2018,-8.9,-18.5,-13.8,,
8/01/2018,-0.9,-9.2,-4.7,,
9/01/2018,3.1,-3.9,-0.1,,
10/01/2018,3.6,-10.7,-3,,
11/01/2018,8.6,0.7,5,,
12/01/2018,13.6,8.6,11.6,,
13/01/2018,13.2,-7.6,2.1,,
14/01/2018,-3.8,-9.3,-7.4,,
15/01/2018,-1.6,-8.6,-4.9,,
16/01/2018,4.2,-4.4,-0.5,,
17/01/2018,1.7,-6,-0.4,,
18/01/2018,0.4,-8.4,-4.3,,
19/01/2018,4.2,-5.1,-0.9,,
20/01/2018,9.6,0.2,4.3,,
21/01/2018,9.7,-0.6,4.3,,
22/01/2018,9,4.7,6.3,,
23/01/2018,13.7,4.9,9.1,,
24/01/2018,4.8,-3.2,2.4,,
25/01/2018,1.4,-5.4,-2.8,,
26/01/2018,1.1,-6.6,-2.1,,
27/01/2018,11.7,-0.2,6.1,,
28/01/2018,10.8,5.6,8.4,,
29/01/2018,6,1.1,4.1,,
30/01/2018,3.7,-4.8,-0.5,,
31/01/2018,0.1,-7.8,-3.7,,
1/02/2018,7.4,-0.8,3.1,,
2/02/2018,2.6,-8.5,-2.6,,
3/02/2018,-0.3,-8.6,-4.6,,
4/02/2018,6.5,-2.1,2.8,,
5/02/2018,3.9,-5.8,-0.8,,
6/02/2018,3,-5.4,-1.6,,
7/02/2018,10.3,-3.1,1.7,,
8/02/2018,0.9,-4.4,-1.9,,
9/02/2018,2.9,-6.6,-1.3,,
10/02/2018,10.1,3,6.3,,
11/02/2018,15.7,6.2,10.6,,
12/02/2018,15.5,-0.7,6.3,,
13/02/2018,2.2,-4.6,-1.2,,
14/02/2018,10,1.1,4.9,,
15/02/2018,14.6,5.8,9.6,,
16/02/2018,13.6,1.7,9.6,,
17/02/2018,3.6,-3.7,0.5,,
18/02/2018,5.3,-2.5,1.6,,
19/02/2018,8.8,-2.7,5,,
20/02/2018,18.6,9.1,12.5,,
21/02/2018,23,12.2,16.8,,
22/02/2018,12.1,2.6,6,,
23/02/2018,4.8,2.2,3.4,,
24/02/2018,12.1,4.9,7.9,,
25/02/2018,7.3,4.5,5.9,,
26/02/2018,10.8,2.8,6.9,,
27/02/2018,10.6,-0.3,5.1,,
28/02/2018,13.3,2.6,8,,
1/03/2018,14.9,4.2,9.3,,
2/03/2018,6.5,1.9,3.3,,
3/03/2018,8.1,2.9,4.8,,
4/03/2018,7,-0.4,3.9,,
5/03/2018,5.5,-1.4,2.2,,
6/03/2018,6,-2,2.5,,
7/03/2018,2.7,0.8,1.4,,
8/03/2018,6.1,-1.5,2.1,,
9/03/2018,5.8,-2.9,1.3,,
10/03/2018,5,-2.4,1.5,,
11/03/2018,6.6,-3,1.6,,
12/03/2018,6.7,-3.1,2.2,,
13/03/2018,5.2,-0.6,2,,
14/03/2018,4.9,-2.9,0.8,,
15/03/2018,7.4,-1.5,2.5,,
16/03/2018,3.7,-2,0.6,,
17/03/2018,9.5,-3.7,2.1,,
18/03/2018,5.4,-4.9,0.6,,
19/03/2018,7.5,-1.9,2.2,,
20/03/2018,2.7,-3.6,0.3,,
21/03/2018,2.6,0.2,1,,
22/03/2018,5.3,-0.2,2.2,,
23/03/2018,6.4,-2.5,2.2,,
24/03/2018,9.1,-1.9,3.7,,
25/03/2018,7.3,-1.3,2.9,,
26/03/2018,7.6,-1.9,2.1,,
27/03/2018,5,-3.3,1.7,,
28/03/2018,8.7,2.7,5.5,,
29/03/2018,11.1,6.9,8.4,,
30/03/2018,16.9,5.3,11.6,,
31/03/2018,10.3,1.1,5.9,,
1/04/2018,14.7,3.4,8.8,,
2/04/2018,5.1,-1.5,1.5,,
3/04/2018,6.3,-2.6,3.6,,
4/04/2018,20.8,4.1,9.4,,
5/04/2018,7.5,-0.6,3.2,,
6/04/2018,14.2,-0.4,6.3,,
7/04/2018,8.5,3,5.7,,
8/04/2018,6.7,-1.1,2.6,,
9/04/2018,6.1,-2.1,2.3,,
10/04/2018,9,2.1,5,,
11/04/2018,8.4,-1.6,4.2,,
12/04/2018,14.1,4.4,9.3,,
13/04/2018,24.2,13.2,17.8,,
14/04/2018,22.5,6.9,16,,
15/04/2018,7.2,2.8,5.3,,
16/04/2018,14.8,4.6,9.7,,
17/04/2018,8.7,3.1,5.7,,
18/04/2018,12.3,1.2,6.6,,
19/04/2018,8.2,2.9,6.3,,
20/04/2018,11,0.8,5.4,,
21/04/2018,15.2,1.5,8.4,,
22/04/2018,15.8,2.4,9.1,,
23/04/2018,15.2,3.3,8.7,,
24/04/2018,14.2,4,10.1,,
25/04/2018,14.1,9.9,11.9,,
26/04/2018,19.7,9.4,14.4,,
27/04/2018,13.5,8.3,11,,
28/04/2018,15.1,6.8,10.5,,
29/04/2018,15.4,7.7,10.5,,
30/04/2018,10.7,5.8,8.2,,
1/05/2018,23.4,5.8,15.1,,
2/05/2018,28.2,12.7,20.7,,
3/05/2018,29.3,15.9,22.7,,
4/05/2018,25.4,16.9,21.6,,
5/05/2018,21.8,14.2,17.6,,
6/05/2018,17.8,12.3,15,,
7/05/2018,21.5,11.3,15.2,,
8/05/2018,18.8,8.5,13.3,,
9/05/2018,19,8.8,13.5,,
10/05/2018,17.8,10.1,13.8,,
11/05/2018,21.3,14.4,17.5,,
12/05/2018,16.8,10.4,13.3,,
13/05/2018,12.5,10.7,11.5,,
14/05/2018,17.1,11.1,13.9,,
15/05/2018,27.4,15.6,20.8,,
16/05/2018,18.2,13.4,15.5,,
17/05/2018,19.9,12.6,15.8,,
18/05/2018,17,12,15.3,,
19/05/2018,15.4,10.8,12.6,,
20/05/2018,26.5,16.8,21,,
21/05/2018,22,12.8,17.3,,
22/05/2018,18.1,12.6,14.6,,
23/05/2018,25.7,11.4,19.4,,
24/05/2018,25.3,16,20.3,,
25/05/2018,27.9,16.1,22.3,,
26/05/2018,28.5,19.7,23.3,,
27/05/2018,21.7,13.2,16.4,,
28/05/2018,17.9,13.1,15.1,,
29/05/2018,27.8,16.7,21.3,,
30/05/2018,21.2,14.1,17.5,,
31/05/2018,18.8,15.9,17.4,,
1/06/2018,24.2,17,19.6,,
2/06/2018,28.7,18.3,23.1,,
3/06/2018,17.3,12,15.2,,
4/06/2018,20.2,11.5,15.1,,
5/06/2018,22.4,12,18,,
6/06/2018,19.6,13.1,16.2,,
7/06/2018,18.2,13.6,16,,
8/06/2018,23.8,13.7,19.6,,
9/06/2018,25.8,16.9,20.9,,
10/06/2018,19.8,14.6,17.3,,
11/06/2018,19.7,12.7,15.9,,
12/06/2018,19.9,11.4,16.5,,
13/06/2018,23.5,15.7,20.1,,
14/06/2018,27,17.5,22.6,,
15/06/2018,24.4,15.6,19.2,,
16/06/2018,26.5,14.9,20.8,,
17/06/2018,28.9,16.5,22.7,,
18/06/2018,28.4,19.7,24.8,,
19/06/2018,30.7,19.9,26,,
20/06/2018,25,18.1,21.9,,
21/06/2018,26.5,19.2,22.2,,
22/06/2018,22.2,18,19.5,,
23/06/2018,21.9,16.1,18.6,,
24/06/2018,25.5,17.2,22.2,,
25/06/2018,26.3,17.7,22.2,,
26/06/2018,21.9,15.4,19.6,,
27/06/2018,22.9,17.4,20.3,,
28/06/2018,26.6,20.5,23.1,,
29/06/2018,30.6,19.8,25.3,,
30/06/2018,30.4,19.5,25,,
1/07/2018,31.8,22.4,27.1,,
2/07/2018,31.4,22.1,26.2,,
3/07/2018,29.7,23.1,25.8,,
4/07/2018,28.6,23.3,25.2,,
5/07/2018,28.2,23.1,25.5,,
6/07/2018,26.2,20.7,24.5,,
7/07/2018,23.6,16.6,19.9,,
8/07/2018,24.9,15.4,21,,
9/07/2018,27.8,16.9,22.5,,
10/07/2018,29.8,19.5,25,,
11/07/2018,28.9,20.7,24.2,,
12/07/2018,26.8,19.9,22.9,,
13/07/2018,25.7,18.9,22.7,,
14/07/2018,29.3,19.7,25.1,,
15/07/2018,27.6,21.7,24.5,,
16/07/2018,29.9,22.7,26.3,,
17/07/2018,29.5,22.5,25,,
18/07/2018,29.1,19.3,24.1,,
19/07/2018,25.7,17.8,22.1,,
20/07/2018,25.2,18.7,22.1,,
21/07/2018,23.7,18.7,21.2,,
22/07/2018,26.6,21.1,23.8,,
23/07/2018,25.6,22.4,23.8,,
24/07/2018,26.5,22.7,24.3,,
25/07/2018,24.4,21.8,23.1,,
26/07/2018,28.4,21.5,24.5,,
27/07/2018,28.2,20.9,24.9,,
28/07/2018,27.5,21.7,24.5,,
29/07/2018,27.2,20.2,23.8,,
30/07/2018,25.8,19.3,22.9,,
31/07/2018,25.3,19.1,22.6,,
1/08/2018,28.3,22.9,25.3,,
2/08/2018,28.3,23.5,25.7,,
3/08/2018,28,23.3,25.3,,
4/08/2018,29.8,22.3,25.2,,
5/08/2018,30.9,21.8,26.3,,
6/08/2018,31.2,23,27.3,,
7/08/2018,29.3,23.5,26.3,,
8/08/2018,29.6,22.6,26.1,,
9/08/2018,29.7,23.3,26.5,,
10/08/2018,29.2,20.2,25.2,,
11/08/2018,25.1,22.1,23.7,,
12/08/2018,26.3,21.6,23.4,,
13/08/2018,25,21.5,22.7,,
14/08/2018,26.4,20,23.1,,
15/08/2018,30.6,20.7,25.5,,
16/08/2018,31.6,22.3,26.6,,
17/08/2018,28.3,23.2,25.9,,
18/08/2018,28.6,21.5,25,,
19/08/2018,22.2,19.8,20.8,,
20/08/2018,23.4,18.1,20.9,,
21/08/2018,23.5,19,21.6,,
22/08/2018,27.8,21.6,24.3,,
23/08/2018,24.4,18.8,21.3,,
24/08/2018,26.3,16,21.5,,
25/08/2018,24.7,18,21.6,,
26/08/2018,26.2,17.8,22.7,,
27/08/2018,29.5,21.1,25.3,,
28/08/2018,32.5,23.7,28.2,,
29/08/2018,33.5,24.6,29,,
30/08/2018,31,24.9,27.8,,
31/08/2018,24.4,20.8,22.6,,
1/09/2018,24.1,19.7,21.6,,
2/09/2018,25.2,18.8,22.6,,
3/09/2018,29,22.6,25.6,,
4/09/2018,31.5,23.8,27.5,,
5/09/2018,28.7,23.3,25.8,,
6/09/2018,31.2,23.6,26.6,,
7/09/2018,25.6,20.5,23.1,,
8/09/2018,21.3,16.5,19.1,,
9/09/2018,16.8,13.5,15.2,,
10/09/2018,18.6,13.8,16.3,,
11/09/2018,25,18,21.5,,
12/09/2018,25.3,20.6,22.8,,
13/09/2018,25.1,20.9,22.5,,
14/09/2018,23.6,19.8,21.3,,
15/09/2018,23.9,18.4,21,,
16/09/2018,26.2,18.4,21.6,,
17/09/2018,24.2,18.9,22.2,,
18/09/2018,24.6,18.9,22.5,,
19/09/2018,26.9,18.7,22,,
20/09/2018,20.8,17.9,19.4,,
21/09/2018,23.2,19.6,21.1,,
22/09/2018,22.4,16.3,20.2,,
23/09/2018,18.4,15.2,16.7,,
24/09/2018,19.7,14.7,17.1,,
25/09/2018,22.1,15.2,19.6,,
26/09/2018,25.2,20.7,22.9,,
27/09/2018,21.3,15.7,18.6,,
28/09/2018,19.3,14,17.2,,
29/09/2018,22.6,14.2,18,,
30/09/2018,19.5,12.5,16.5,,
1/10/2018,24.2,16,20.1,,
2/10/2018,23.6,17.5,20.5,,
3/10/2018,24.5,17.2,20.8,,
4/10/2018,24.1,16.3,20.3,,
5/10/2018,20.3,14.4,17.7,,
6/10/2018,20.1,17.8,18.9,,
7/10/2018,26.5,19.7,22.4,,
8/10/2018,20,18.5,19.4,,
9/10/2018,23.9,20.2,21.7,,
10/10/2018,24.4,20.8,22,,
11/10/2018,25.2,20.9,22.4,,
12/10/2018,20.7,11.1,15.4,,
13/10/2018,13.5,9,11,,
14/10/2018,14.6,7.2,11.1,,
15/10/2018,20.2,10.5,16.5,,
16/10/2018,16.5,8.5,11.5,,
17/10/2018,16.4,8.5,11.7,,
18/10/2018,9.9,5.1,7.3,,
19/10/2018,14.6,4.9,10.2,,
20/10/2018,16.9,10.3,13.5,,
21/10/2018,9.7,4.5,7.3,,
22/10/2018,10.8,3.9,7.4,,
23/10/2018,16.7,7.4,12,,
24/10/2018,13.1,6.3,9.2,,
25/10/2018,10.7,4.2,6.9,,
26/10/2018,11.1,2.2,7.2,,
27/10/2018,12.9,7.2,9.8,,
28/10/2018,12,7.2,9.7,,
29/10/2018,14.1,7.7,10.8,,
30/10/2018,12.5,5,8,,
31/10/2018,16.4,6.7,12,,
1/11/2018,18.5,11.9,15.6,,
2/11/2018,20.4,17.1,18.9,,
3/11/2018,18.3,8.3,13.6,,
4/11/2018,11.3,4.6,7.9,,
5/11/2018,12.6,8.3,11,,
6/11/2018,17.5,9.9,12.8,,
7/11/2018,16.7,9,13.1,,
8/11/2018,12.6,5.8,9.2,,
9/11/2018,11,4.3,8,,
10/11/2018,10.3,1.6,6.1,,
11/11/2018,7.8,0.3,3.5,,
12/11/2018,8.4,0.4,5.2,,
13/11/2018,13,6,8.4,,
14/11/2018,5.6,0.1,2.7,,
15/11/2018,2.9,-1.2,0.6,,
16/11/2018,7.6,1.7,4.4,,
17/11/2018,8.5,1.5,4.7,,
18/11/2018,6.1,1.7,4.4,,
19/11/2018,11.4,3.1,7,,
20/11/2018,8.6,3,5.8,,
21/11/2018,8,-2.4,3.2,,
22/11/2018,-2.9,-7.4,-5.1,,
23/11/2018,-0.6,-8.1,-4.2,,
24/11/2018,9.7,-1.9,4.8,,
25/11/2018,12.6,5,8.5,,
26/11/2018,11.4,4.4,8.3,,
27/11/2018,7.8,2.3,4.9,,
28/11/2018,5.4,1.3,3.4,,
29/11/2018,6.6,2.2,4.4,,
30/11/2018,5.1,0.4,3,,
1/12/2018,6.7,-1.2,3.7,,
2/12/2018,14.9,7,11.6,,
3/12/2018,12.7,6.4,10.3,,
4/12/2018,6,-1.6,2.4,,
5/12/2018,2,-4,-0.9,,
6/12/2018,4.1,-2.7,0.9,,
7/12/2018,2.9,-4,0.6,,
8/12/2018,1.7,-4.5,-1.7,,
9/12/2018,1.4,-4.1,-1.2,,
10/12/2018,3.7,-3.1,-0.6,,
11/12/2018,3.3,-4,-0.6,,
12/12/2018,5.1,-1.7,1.1,,
13/12/2018,6.7,-0.7,2.5,,
14/12/2018,10,4.3,7.2,,
15/12/2018,10.1,6.3,8.3,,
16/12/2018,7.1,1.6,4.2,,
17/12/2018,7.8,2.2,4.3,,
18/12/2018,3,-3,0,,
19/12/2018,4.6,-4.7,-0.3,,
20/12/2018,11.2,-1.6,4.2,,
21/12/2018,14.4,10.1,12.1,,
22/12/2018,10,4,6.7,,
23/12/2018,6,0.5,3,,
24/12/2018,6.9,0.6,3.1,,
25/12/2018,4.8,-1.2,1.4,,
26/12/2018,5.9,-2.8,1.2,,
27/12/2018,5.6,0.4,2.4,,
28/12/2018,13.3,5.9,10.4,,
29/12/2018,12.2,1.6,8.5,,
30/12/2018,4.2,-0.5,1.9,,
31/12/2018,8.6,0,4.3,,
1/01/2019,14.9,3.8,9.9,,
2/01/2019,4.3,-0.1,2.2,,
3/01/2019,7.2,0.4,4.7,,
4/01/2019,7.9,-0.4,3.3,,
5/01/2019,7.2,3.2,5.8,,
6/01/2019,9.1,-0.5,4.1,,
7/01/2019,0.5,-5,-1.8,,
8/01/2019,8.1,1.4,5.2,,
9/01/2019,7,0.5,4.7,,
10/01/2019,0.7,-1.8,-0.3,,
11/01/2019,-1.1,-5.6,-3.6,,
12/01/2019,1.6,-6.2,-2.7,,
13/01/2019,0,-4,-2.4,,
14/01/2019,0.7,-5.8,-3.4,,
15/01/2019,3.5,-5.1,-1.5,,
16/01/2019,4.5,-3.1,0.1,,
17/01/2019,-0.3,-5.1,-2.3,,
18/01/2019,3.6,-0.9,0.8,,
19/01/2019,3.3,-3.2,0.7,,
20/01/2019,10.1,-10.4,1.2,,
21/01/2019,-10.7,-14.8,-12.3,,
22/01/2019,-1.8,-11,-6.1,,
23/01/2019,8.6,-1.8,3.1,,
24/01/2019,12.3,0.5,8.6,,
25/01/2019,3.1,-3.4,-0.4,,
26/01/2019,0.8,-5.7,-2.4,,
27/01/2019,8.5,-1.4,3.9,,
28/01/2019,2.1,-5.3,-2.3,,
29/01/2019,5.3,-5.5,0.6,,
30/01/2019,0.4,-14.4,-6.2,,
31/01/2019,-8.3,-16.2,-12.2,,
1/02/2019,-5.5,-11.7,-8.6,,
2/02/2019,1.8,-10.1,-4.3,,
3/02/2019,8.4,-3.2,1.6,,
4/02/2019,9.9,-1.8,3.4,,
5/02/2019,16.4,0.9,7.1,,
6/02/2019,6.1,-1.5,2.9,,
7/02/2019,8,2.6,5.2,,
8/02/2019,10.8,-0.6,5.6,,
9/02/2019,0.8,-4.7,-2.6,,
10/02/2019,2.6,-6,-2.1,,
11/02/2019,3,-1.8,0.2,,
12/02/2019,2,-2.9,-0.6,,
13/02/2019,5.8,-1.4,2.3,,
14/02/2019,6.8,-1.9,1.9,,
15/02/2019,11.9,4,8.8,,
16/02/2019,5.7,-1.9,2.3,,
17/02/2019,1.6,-5.3,-1.2,,
18/02/2019,7,-3.3,1.8,,
19/02/2019,2.5,-5.1,-2.2,,
20/02/2019,1,-3.9,-1.9,,
21/02/2019,11.4,0.2,4.6,,
22/02/2019,7,0.2,3.3,,
23/02/2019,4,-2.2,1.2,,
24/02/2019,9.8,2.7,7.3,,
25/02/2019,5.2,-2.3,2.1,,
26/02/2019,3.6,-4.3,-1.5,,
27/02/2019,-0.8,-5.2,-3.2,,
28/02/2019,2.7,-3.4,-0.6,,
1/03/2019,2.8,-3.1,-0.3,,
2/03/2019,3,-0.9,1.1,,
3/03/2019,5.3,-1.1,1.8,,
4/03/2019,2.3,-4.9,0,,
5/03/2019,-0.1,-13.3,-4.9,,
6/03/2019,-3,-9.2,-5.8,,
7/03/2019,0.9,-8.6,-4.1,,
8/03/2019,2.7,-6.6,-1.6,,
9/03/2019,7.3,-4.1,1.4,,
10/03/2019,10.7,1.8,5.2,,
11/03/2019,11.2,2.5,6.8,,
12/03/2019,5.1,-1.2,2.1,,
13/03/2019,5.3,-4.7,1.6,,
14/03/2019,9.8,1.7,6.7,,
15/03/2019,20.1,9.6,14.4,,
16/03/2019,11.8,2.2,7.1,,
17/03/2019,5.9,-1.4,2,,
18/03/2019,6.4,-4,1.6,,
19/03/2019,7.7,-3.3,2.3,,
20/03/2019,8.7,-1.9,4,,
21/03/2019,8.8,4.6,6.5,,
22/03/2019,9.7,3,6.2,,
23/03/2019,8.7,0,4,,
24/03/2019,13.2,-0.8,6.8,,
25/03/2019,10.1,4.1,7.9,,
26/03/2019,7.8,-2.2,2.9,,
27/03/2019,5.2,-2.4,1.8,,
28/03/2019,7.7,-1.4,4.2,,
29/03/2019,12.7,5.8,9.3,,
30/03/2019,13.8,6.3,10.4,,
31/03/2019,17.1,3.8,10.2,,
1/04/2019,7.6,-0.8,3,,
2/04/2019,8.3,-0.7,4.5,,
3/04/2019,17.2,2.4,9.6,,
4/04/2019,14.5,2.4,7.9,,
5/04/2019,5.5,1.6,3.9,,
6/04/2019,18.5,4.3,9.8,,
7/04/2019,14.2,3.7,9.8,,
8/04/2019,24,9.6,15.8,,
9/04/2019,9.9,4.7,8.4,,
10/04/2019,14.1,4.4,9.2,,
11/04/2019,9.4,2.3,6.1,,
12/04/2019,17.7,6.7,12,,
13/04/2019,21,14,16.6,,
14/04/2019,17,12.6,14.6,,
15/04/2019,18.2,7.3,13.2,,
16/04/2019,17.1,5.2,11.2,,
17/04/2019,13.4,7.9,10.1,,
18/04/2019,15.2,8.6,12.1,,
19/04/2019,21.3,14.9,17.1,,
20/04/2019,16.5,11.1,14.3,,
21/04/2019,15.5,8.7,12.3,,
22/04/2019,16.7,9.2,13.3,,
23/04/2019,20.6,10.1,15.1,,
24/04/2019,19.7,10.5,16.3,,
25/04/2019,14.4,7.5,10.9,,
26/04/2019,15.4,10.4,13.1,,
27/04/2019,12.7,7,10.5,,
28/04/2019,11.5,6.1,8.9,,
29/04/2019,12.2,3.4,8.4,,
30/04/2019,17.5,8.6,11.8,,
1/05/2019,12.1,8.5,10.5,,
2/05/2019,21.1,10.1,13.8,,
3/05/2019,13.5,9.3,11.2,,
4/05/2019,18.2,10.7,13.8,,
5/05/2019,13.3,10.5,12.1,,
6/05/2019,19.8,9.3,13.3,,
7/05/2019,16,10,13.5,,
8/05/2019,19,9.8,13.7,,
9/05/2019,13.7,9.4,11.6,,
10/05/2019,21.1,12.3,17,,
11/05/2019,19.3,11.8,15.8,,
12/05/2019,12.2,7.2,9,,
13/05/2019,10.6,7.3,8.5,,
14/05/2019,11.5,7.1,9,,
15/05/2019,19.3,6.3,12.9,,
16/05/2019,19.6,9.9,15,,
17/05/2019,22.4,11.7,18,,
18/05/2019,21.2,11.7,16,,
19/05/2019,21,12.5,17.2,,
20/05/2019,28.1,18.3,23.2,,
21/05/2019,20.1,12.6,16.2,,
22/05/2019,22.3,10.4,16.7,,
23/05/2019,22.8,14.1,18.1,,
24/05/2019,23.2,15,20,,
25/05/2019,18.3,12.1,15.3,,
26/05/2019,29.7,14.7,21.8,,
27/05/2019,25.7,16.3,21,,
28/05/2019,20.6,15.5,18.3,,
29/05/2019,20.7,13.4,17.6,,
30/05/2019,18.8,12.7,16.3,,
31/05/2019,25.3,17.3,20.9,,
1/06/2019,24.7,15.8,19.2,,
2/06/2019,25.6,16.8,20.7,,
3/06/2019,21.3,12.8,17.2,,
4/06/2019,21,11.2,16.2,,
5/06/2019,24.5,16.9,20.8,,
6/06/2019,27.2,19.7,23.4,,
7/06/2019,24.7,16.4,20.1,,
8/06/2019,25.3,15.2,19.9,,
9/06/2019,22.1,13.2,17.7,,
10/06/2019,20,14,17.8,,
11/06/2019,23.5,16.1,20.3,,
12/06/2019,21.7,12.6,17.7,,
13/06/2019,19.4,15,16.9,,
14/06/2019,22.6,14.5,18.1,,
15/06/2019,25.7,13.3,20,,
16/06/2019,26.2,17.6,22,,
17/06/2019,23.7,18.5,21.2,,
18/06/2019,23.6,18.6,20.6,,
19/06/2019,20.6,17.3,19.4,,
20/06/2019,24.7,18.9,21.7,,
21/06/2019,24.2,18.3,20.6,,
22/06/2019,24.2,15.9,20.4,,
23/06/2019,26.8,15.5,21.8,,
24/06/2019,26.9,16.4,21.9,,
25/06/2019,25.6,20.2,22.3,,
26/06/2019,29.2,20.6,24.6,,
27/06/2019,30.4,19.8,25.4,,
28/06/2019,29.4,19.2,24.5,,
29/06/2019,29.9,21.5,25.4,,
30/06/2019,27.6,20.6,24.1,,
1/07/2019,29.3,17.4,23.2,,
2/07/2019,30.6,19.2,25.1,,
3/07/2019,28.5,22.4,25.6,,
4/07/2019,28.7,20.4,24.4,,
5/07/2019,26.3,20,23.5,,
6/07/2019,29.2,23.8,26.1,,
7/07/2019,27.1,22.2,24.2,,
8/07/2019,23.5,20.4,21.6,,
9/07/2019,29.8,19.6,24.5,,
10/07/2019,30.1,21.2,25.7,,
11/07/2019,27.4,21.8,24.5,,
12/07/2019,30.8,22.4,25.6,,
13/07/2019,29.7,20.1,24.5,,
14/07/2019,31.5,22,26.9,,
15/07/2019,29.6,19.3,24.4,,
16/07/2019,31.2,20.1,26.2,,
17/07/2019,32.5,24,27.5,,
18/07/2019,27.5,22,24.6,,
19/07/2019,31.7,21.8,26.7,,
20/07/2019,35,25.6,30.2,,
21/07/2019,35.2,25.6,30.5,,
22/07/2019,30.2,23.7,26.9,,
23/07/2019,24,20.3,22.2,,
24/07/2019,26.1,20.2,23.1,,
25/07/2019,28,20.9,24,,
26/07/2019,27.9,19,24.2,,
27/07/2019,27.1,20.9,24.1,,
28/07/2019,30.5,22.2,26,,
29/07/2019,31.1,21.9,26.7,,
30/07/2019,31.1,23.8,27.5,,
31/07/2019,30.1,23.3,25.8,,
1/08/2019,29.9,22.3,25.9,,
2/08/2019,28.2,22.8,25.2,,
3/08/2019,27.6,21.3,24.4,,
4/08/2019,30.6,21.9,25.9,,
5/08/2019,27.1,21.2,24.3,,
6/08/2019,26.5,21.4,24.1,,
7/08/2019,27.6,21.2,23.9,,
8/08/2019,29.1,19.7,24.2,,
9/08/2019,28.6,20.4,24.2,,
10/08/2019,28.2,18.6,23.4,,
11/08/2019,28,16.8,22.2,,
12/08/2019,29.6,17.8,23.8,,
13/08/2019,25.3,22.3,23.7,,
14/08/2019,25,20.7,23,,
15/08/2019,26.3,20.9,22.8,,
16/08/2019,25.5,19.9,22.8,,
17/08/2019,27.4,21.7,24,,
18/08/2019,27.2,22.8,24.7,,
19/08/2019,30.4,22.7,26.1,,
20/08/2019,28.7,22.4,25.4,,
21/08/2019,30.3,23.4,26.2,,
22/08/2019,32,23.3,26.6,,
23/08/2019,23.4,19.6,21.4,,
24/08/2019,24,17,20.6,,
25/08/2019,24,17.8,20.4,,
26/08/2019,22.9,15.5,18.9,,
27/08/2019,21.4,16,19.3,,
28/08/2019,23.1,18.4,20.9,,
29/08/2019,27.9,17.9,22.5,,
30/08/2019,29.3,16.7,23.2,,
31/08/2019,27.7,19.5,22.8,,
1/09/2019,24.1,17.2,21,,
2/09/2019,24.9,20.6,22,,
3/09/2019,25.9,18.5,22,,
4/09/2019,30.8,18.6,24.1,,
5/09/2019,23.9,17.3,20.3,,
6/09/2019,20.5,15.6,18.3,,
7/09/2019,24.8,13.8,18.8,,
8/09/2019,24.8,15.7,20,,
9/09/2019,24.3,17,20.7,,
10/09/2019,23.8,18,21.1,,
11/09/2019,29.8,19.6,24.5,,
12/09/2019,26.5,17.2,22.6,,
13/09/2019,19.8,14.6,17.7,,
14/09/2019,23.1,18.2,21.2,,
15/09/2019,26.5,19.3,22.4,,
16/09/2019,24.8,19.3,21.5,,
17/09/2019,24,15.3,19.4,,
18/09/2019,20.3,13.8,16.9,,
19/09/2019,20.5,10.5,15.4,,
20/09/2019,25.5,12.1,18.3,,
21/09/2019,27.1,15.1,20.3,,
22/09/2019,27.1,15.4,21.9,,
23/09/2019,29.5,21.3,24.8,,
24/09/2019,25.4,16.6,21,,
25/09/2019,24.5,13.4,18.8,,
26/09/2019,25.9,16.3,20.2,,
27/09/2019,22,13.6,18,,
28/09/2019,25.1,17.2,21.4,,
29/09/2019,25.8,17.6,21.5,,
30/09/2019,20.6,16.6,18.3,,
1/10/2019,25.4,17.1,21.4,,
2/10/2019,33.3,17.3,25.1,,
3/10/2019,16.6,12.3,14.8,,
4/10/2019,19,10.6,15.5,,
5/10/2019,14.9,7.4,11.5,,
6/10/2019,21.4,15.4,18.7,,
7/10/2019,25.6,15.8,21.1,,
8/10/2019,18.4,14.1,15.9,,
9/10/2019,14.4,11.2,13,,
10/10/2019,20.8,11.1,15.3,,
11/10/2019,17.4,12,14.4,,
12/10/2019,19.5,11.1,15.1,,
13/10/2019,17.8,10.5,14.6,,
14/10/2019,22,13.3,16.6,,
15/10/2019,16.8,9.4,13.4,,
16/10/2019,18.8,11.3,15.8,,
17/10/2019,13.8,10.2,12.1,,
18/10/2019,15.5,8.2,11.3,,
19/10/2019,15,5,10.2,,
20/10/2019,15.7,6.9,12,,
21/10/2019,18.7,9.7,13.4,,
22/10/2019,17.2,10.9,14.4,,
23/10/2019,18,10.9,15.1,,
