"time","temperature_2m_max_c","temperature_2m_min_c","temperature_2m_mean_c","indicator"
2017-06-23,28.6,22.1,25.4,"manhattan"
2017-06-24,28.2,21.8,25,"manhattan"
2017-06-25,26.6,17.8,23,"manhattan"
2017-06-26,25.1,17,20.9,"manhattan"
2017-06-27,23,16.8,19.3,"manhattan"
2017-06-28,24.5,14.6,19.9,"manhattan"
2017-06-29,27.4,16.8,22.4,"manhattan"
2017-06-30,30.5,22.1,25.8,"manhattan"
2017-07-01,26.8,21.5,24.6,"manhattan"
2017-07-02,30.2,20.7,25.2,"manhattan"
2017-07-03,31,20.1,25.3,"manhattan"
2017-07-04,28.2,20.1,24.2,"manhattan"
2017-07-05,28.5,19.9,23.6,"manhattan"
2017-07-06,24.2,20,21.8,"manhattan"
2017-07-07,25.9,19.4,22,"manhattan"
2017-07-08,29.5,20.1,24.2,"manhattan"
2017-07-09,27,17.4,22.4,"manhattan"
2017-07-10,26.7,17.2,22.9,"manhattan"
2017-07-11,27.8,21.3,24.6,"manhattan"
2017-07-12,30.3,22.7,26,"manhattan"
2017-07-13,32.8,22.5,26.5,"manhattan"
2017-07-14,22.9,18.5,20.5,"manhattan"
2017-07-15,28,20.2,23.5,"manhattan"
2017-07-16,28.4,18.8,23.7,"manhattan"
2017-07-17,27.8,20.8,24,"manhattan"
2017-07-18,29.2,20.8,24.7,"manhattan"
2017-07-19,32.3,22.4,27,"manhattan"
2017-07-20,33.7,22.7,27.6,"manhattan"
2017-07-21,32.6,23.3,27.4,"manhattan"
2017-07-22,30.3,22.6,26.4,"manhattan"
2017-07-23,25.1,22.4,23.6,"manhattan"
2017-07-24,22.5,17.2,20.2,"manhattan"
2017-07-25,21,17.1,18.9,"manhattan"
2017-07-26,23.2,17.6,20.4,"manhattan"
2017-07-27,25.1,17.2,21.3,"manhattan"
2017-07-28,27.1,19.8,23.3,"manhattan"
2017-07-29,23.8,17.6,20.8,"manhattan"
2017-07-30,25.9,15.7,20.8,"manhattan"
2017-07-31,28.9,15.9,22.9,"manhattan"
2017-08-01,29.4,19,24.5,"manhattan"
2017-08-02,27.6,20.4,22.7,"manhattan"
2017-08-03,27.6,19.2,22.8,"manhattan"
2017-08-04,26.2,20.5,23.3,"manhattan"
2017-08-05,26.2,19.7,22.8,"manhattan"
2017-08-06,25.2,16.5,20.7,"manhattan"
2017-08-07,20.1,17,18.8,"manhattan"
2017-08-08,24.1,17.8,20.8,"manhattan"
2017-08-09,26.9,15.8,21.8,"manhattan"
2017-08-10,27.4,17.3,22.3,"manhattan"
2017-08-11,25.4,17.8,21.7,"manhattan"
2017-08-12,23.9,19,21.8,"manhattan"
2017-08-13,28,19.5,23.3,"manhattan"
2017-08-14,25.5,18.4,22.6,"manhattan"
2017-08-15,24.3,20.8,22.3,"manhattan"
2017-08-16,29.3,19.7,24.3,"manhattan"
2017-08-17,26.2,19,22.2,"manhattan"
2017-08-18,27.8,22.7,24.4,"manhattan"
2017-08-19,29.4,21.9,25.3,"manhattan"
2017-08-20,28,20.1,23.6,"manhattan"
2017-08-21,29.1,18.5,24,"manhattan"
2017-08-22,31.1,21.8,26.1,"manhattan"
2017-08-23,27.4,19.2,23.8,"manhattan"
2017-08-24,26.3,17.7,21.3,"manhattan"
2017-08-25,24.4,16.3,20.4,"manhattan"
2017-08-26,23.7,16.3,19.5,"manhattan"
2017-08-27,24,15.1,19.2,"manhattan"
2017-08-28,23.2,16.6,19.2,"manhattan"
2017-08-29,20.3,16.5,18.1,"manhattan"
2017-08-30,25,15.7,19.9,"manhattan"
2017-08-31,26.5,16.9,21.1,"manhattan"
2017-09-01,21,12.1,16.5,"manhattan"
2017-09-02,19.1,12,15.5,"manhattan"
2017-09-03,19.9,14.6,17.3,"manhattan"
2017-09-04,26.9,15,20.7,"manhattan"
2017-09-05,28.4,19,23.2,"manhattan"
2017-09-06,20.5,16.9,18.6,"manhattan"
2017-09-07,22.1,15.5,18.4,"manhattan"
2017-09-08,21.2,13.3,17.1,"manhattan"
2017-09-09,20.7,12.2,15.9,"manhattan"
2017-09-10,20.9,12.7,16.5,"manhattan"
2017-09-11,24.2,12.3,17.7,"manhattan"
2017-09-12,25.9,14,19.2,"manhattan"
2017-09-13,26.3,14.3,20.4,"manhattan"
2017-09-14,25.4,19.1,21.8,"manhattan"
2017-09-15,25.7,17.7,21.7,"manhattan"
2017-09-16,25.9,19.3,22,"manhattan"
2017-09-17,25.6,19.4,21.7,"manhattan"
2017-09-18,23.6,18.8,21,"manhattan"
2017-09-19,25.3,19.4,21.9,"manhattan"
2017-09-20,25.2,19.7,22.4,"manhattan"
2017-09-21,26.5,19.9,22.8,"manhattan"
2017-09-22,25.9,18,21.7,"manhattan"
2017-09-23,28.5,18.5,23,"manhattan"
2017-09-24,31.1,19.1,24.4,"manhattan"
2017-09-25,29.9,20.4,24.2,"manhattan"
2017-09-26,28,19.8,22.3,"manhattan"
2017-09-27,28.3,20.6,23.5,"manhattan"
2017-09-28,24.7,15.1,21,"manhattan"
2017-09-29,19.5,12.4,16,"manhattan"
2017-09-30,16.6,11.7,14.7,"manhattan"
2017-10-01,19.6,9.9,14.1,"manhattan"
2017-10-02,21.1,10.6,15.1,"manhattan"
2017-10-03,19.3,11.3,15.5,"manhattan"
2017-10-04,24.4,11.1,17.4,"manhattan"
2017-10-05,29.2,16.6,21.3,"manhattan"
2017-10-06,27.3,17,20.9,"manhattan"
2017-10-07,25.6,16.8,21,"manhattan"
2017-10-08,24.9,21.6,22.9,"manhattan"
2017-10-09,23.4,21.7,22.5,"manhattan"
2017-10-10,25.9,16.9,21.1,"manhattan"
2017-10-11,22,16.6,19,"manhattan"
2017-10-12,16.4,13.3,15.1,"manhattan"
2017-10-13,17.6,11.9,15.1,"manhattan"
2017-10-14,22.1,16.4,18.4,"manhattan"
2017-10-15,23.5,17.4,19.8,"manhattan"
2017-10-16,20.4,8.7,14.1,"manhattan"
2017-10-17,14.5,6.1,10,"manhattan"
2017-10-18,21,8.6,14,"manhattan"
2017-10-19,21,10.3,15.2,"manhattan"
2017-10-20,21.5,12.9,16.5,"manhattan"
2017-10-21,23.8,9.7,15.8,"manhattan"
2017-10-22,21.5,10.8,15.7,"manhattan"
2017-10-23,21.2,12.9,17.8,"manhattan"
2017-10-24,23.1,17,19.7,"manhattan"
2017-10-25,18.6,13.8,16,"manhattan"
2017-10-26,13.8,9.3,12.4,"manhattan"
2017-10-27,16.1,6.9,11.3,"manhattan"
2017-10-28,19.3,8.9,14.7,"manhattan"
2017-10-29,18.3,16,17.3,"manhattan"
2017-10-30,15.3,8.7,11.5,"manhattan"
2017-10-31,12.7,6.3,9.6,"manhattan"
2017-11-01,15.4,4.4,9.9,"manhattan"
2017-11-02,20.4,12.3,16.5,"manhattan"
2017-11-03,22.8,10.3,16.6,"manhattan"
2017-11-04,12.2,7.5,9.8,"manhattan"
2017-11-05,15.9,11.1,13.6,"manhattan"
2017-11-06,17.7,7.3,14.8,"manhattan"
2017-11-07,9.8,3.7,6.7,"manhattan"
2017-11-08,8.9,3.5,6,"manhattan"
2017-11-09,11.2,4.2,8.1,"manhattan"
2017-11-10,10.7,-4,2.3,"manhattan"
2017-11-11,2.9,-4.1,-0.6,"manhattan"
2017-11-12,7,-1.8,3,"manhattan"
2017-11-13,7,2.4,4.8,"manhattan"
2017-11-14,7.9,1.3,4.2,"manhattan"
2017-11-15,8.7,1.5,5.6,"manhattan"
2017-11-16,12.8,6.2,9.7,"manhattan"
2017-11-17,8,1.5,5,"manhattan"
2017-11-18,10.3,-0.2,5.6,"manhattan"
2017-11-19,14,4.4,9.6,"manhattan"
2017-11-20,7.5,1.2,4.4,"manhattan"
2017-11-21,13,3.4,7.6,"manhattan"
2017-11-22,10.4,1.5,7.2,"manhattan"
2017-11-23,5.6,-1.1,1.7,"manhattan"
2017-11-24,8.8,-0.7,3.8,"manhattan"
2017-11-25,12.4,1.8,6.8,"manhattan"
2017-11-26,9,2.3,5.9,"manhattan"
2017-11-27,9.5,2.2,5,"manhattan"
2017-11-28,10.4,-0.7,5.4,"manhattan"
2017-11-29,15.7,3.4,9.1,"manhattan"
2017-11-30,10.5,0.9,5.6,"manhattan"
2017-12-01,10.7,2.3,6.9,"manhattan"
2017-12-02,7.6,0.4,3.8,"manhattan"
2017-12-03,9.8,1.1,5,"manhattan"
2017-12-04,8.9,0.1,4.6,"manhattan"
2017-12-05,15.2,8.9,12,"manhattan"
2017-12-06,13.1,3.5,6.8,"manhattan"
2017-12-07,7.1,1.4,3.7,"manhattan"
2017-12-08,3.2,-0.8,1.5,"manhattan"
2017-12-09,1.3,-0.9,0.4,"manhattan"
2017-12-10,2.6,-3.1,-0.4,"manhattan"
2017-12-11,4.9,-1.2,1.1,"manhattan"
2017-12-12,9.3,-1.9,4.5,"manhattan"
2017-12-13,-1.1,-6.7,-4.1,"manhattan"
2017-12-14,0.4,-5.5,-3,"manhattan"
2017-12-15,-2.3,-6.5,-4.5,"manhattan"
2017-12-16,4.8,-5,-0.6,"manhattan"
2017-12-17,2,-1.9,0,"manhattan"
2017-12-18,8,-0.4,3.5,"manhattan"
2017-12-19,11.4,4.2,7.7,"manhattan"
2017-12-20,8.9,-0.4,4.4,"manhattan"
2017-12-21,3.7,-2.1,0.4,"manhattan"
2017-12-22,7.9,-1.5,3,"manhattan"
2017-12-23,13.4,3.1,6.5,"manhattan"
2017-12-24,5.1,0.8,2.6,"manhattan"
2017-12-25,3.3,-3.4,0.7,"manhattan"
2017-12-26,-2.6,-5.8,-4.3,"manhattan"
2017-12-27,-4.1,-8.4,-6.2,"manhattan"
2017-12-28,-7.4,-11.1,-9.4,"manhattan"
2017-12-29,-4.6,-11.2,-8.6,"manhattan"
2017-12-30,-3.7,-9.8,-7.1,"manhattan"
2017-12-31,-8,-13.3,-10.1,"manhattan"
2018-01-01,-6.8,-14.6,-11.2,"manhattan"
2018-01-02,-3,-11.8,-7.9,"manhattan"
2018-01-03,-2.6,-12.6,-6.9,"manhattan"
2018-01-04,-4.4,-8.1,-5.4,"manhattan"
2018-01-05,-9.3,-14.3,-12.6,"manhattan"
2018-01-06,-12.8,-16.2,-14.7,"manhattan"
2018-01-07,-10.3,-20.1,-14.5,"manhattan"
2018-01-08,-1.8,-10.7,-6,"manhattan"
2018-01-09,4,-3.9,-0.2,"manhattan"
2018-01-10,2.4,-11.4,-3.5,"manhattan"
2018-01-11,11.1,1,5.4,"manhattan"
2018-01-12,14.4,7.5,12,"manhattan"
2018-01-13,13,-8.1,1.5,"manhattan"
2018-01-14,-3.9,-9.7,-7.7,"manhattan"
2018-01-15,-1.8,-9.3,-5.4,"manhattan"
2018-01-16,4,-4.7,-1,"manhattan"
2018-01-17,1.3,-6.8,-0.9,"manhattan"
2018-01-18,0.1,-8.8,-4.7,"manhattan"
2018-01-19,3.8,-5.9,-1.5,"manhattan"
2018-01-20,9.2,-1,3.8,"manhattan"
2018-01-21,9.7,-0.8,4.4,"manhattan"
2018-01-22,7.8,3.3,5.6,"manhattan"
2018-01-23,13.6,3.9,8.8,"manhattan"
2018-01-24,4.3,-3.9,1.9,"manhattan"
2018-01-25,1.1,-6,-3.2,"manhattan"
2018-01-26,1.6,-6.8,-2.6,"manhattan"
2018-01-27,11.2,-2.2,5.1,"manhattan"
2018-01-28,10.5,4.7,8.1,"manhattan"
2018-01-29,6.8,1,3.8,"manhattan"
2018-01-30,3.5,-5.1,-0.6,"manhattan"
2018-01-31,0,-8.2,-4,"manhattan"
2018-02-01,7.6,-1.7,2.6,"manhattan"
2018-02-02,1.9,-9,-3.1,"manhattan"
2018-02-03,0,-9.1,-4.9,"manhattan"
2018-02-04,5.5,-3.3,1.7,"manhattan"
2018-02-05,2.8,-6.4,-1.3,"manhattan"
2018-02-06,3,-6.3,-2.2,"manhattan"
2018-02-07,8.2,-3.7,0.7,"manhattan"
2018-02-08,0.4,-5.3,-2.7,"manhattan"
2018-02-09,1.8,-7.3,-2,"manhattan"
2018-02-10,8.8,1.6,5.1,"manhattan"
2018-02-11,15.5,3.1,8,"manhattan"
2018-02-12,14.7,-1.3,5.5,"manhattan"
2018-02-13,2.4,-4.9,-1.6,"manhattan"
2018-02-14,10.5,0.2,4.4,"manhattan"
2018-02-15,16.3,5.6,9.8,"manhattan"
2018-02-16,13.4,1.1,9.2,"manhattan"
2018-02-17,3.4,-4.4,0.1,"manhattan"
2018-02-18,5.1,-2.7,1.4,"manhattan"
2018-02-19,8.7,-2.9,4.2,"manhattan"
2018-02-20,18.4,8.3,12.3,"manhattan"
2018-02-21,22.8,11.9,16.4,"manhattan"
2018-02-22,11.5,2.4,5.6,"manhattan"
2018-02-23,4.4,1.6,2.9,"manhattan"
2018-02-24,11.8,4.6,7.7,"manhattan"
2018-02-25,6.3,4.7,5.3,"manhattan"
2018-02-26,11.1,2.8,6.7,"manhattan"
2018-02-27,12.5,-0.1,5.6,"manhattan"
2018-02-28,14.4,1.8,7.9,"manhattan"
2018-03-01,15,4,9.5,"manhattan"
2018-03-02,6.1,1.8,3.1,"manhattan"
2018-03-03,7.8,2.7,4.6,"manhattan"
2018-03-04,6.7,-0.8,3.5,"manhattan"
2018-03-05,5.3,-1.9,1.9,"manhattan"
2018-03-06,6.3,-2.2,2.3,"manhattan"
2018-03-07,2,0.5,1.2,"manhattan"
2018-03-08,4.5,-1.9,1.4,"manhattan"
2018-03-09,5.3,-4.1,0.8,"manhattan"
2018-03-10,5,-2.8,1.2,"manhattan"
2018-03-11,6.5,-3.4,1.3,"manhattan"
2018-03-12,5.6,-3.4,1.6,"manhattan"
2018-03-13,5.3,-0.8,2,"manhattan"
2018-03-14,4.7,-3.5,0.5,"manhattan"
2018-03-15,7,-1.8,2.2,"manhattan"
2018-03-16,3,-2.4,0.1,"manhattan"
2018-03-17,9.1,-4.3,1.8,"manhattan"
2018-03-18,5.1,-5.5,-0.1,"manhattan"
2018-03-19,6.9,-2.7,1.5,"manhattan"
2018-03-20,2.2,-4,-0.1,"manhattan"
2018-03-21,2.5,0.1,0.9,"manhattan"
2018-03-22,6.6,-0.2,2.6,"manhattan"
2018-03-23,6.8,-2.8,2.4,"manhattan"
2018-03-24,8.7,-2.2,3.6,"manhattan"
2018-03-25,7.5,-1.9,2.4,"manhattan"
2018-03-26,8.4,-2.3,2.2,"manhattan"
2018-03-27,5.7,-3.4,2.1,"manhattan"
2018-03-28,9.1,2.6,5.8,"manhattan"
2018-03-29,11.9,6.8,8.7,"manhattan"
2018-03-30,15.8,4.9,11.1,"manhattan"
2018-03-31,11.7,0.8,6.1,"manhattan"
2018-04-01,13.9,3.1,8.3,"manhattan"
2018-04-02,6,-2.3,1.5,"manhattan"
2018-04-03,5,-3.3,2.6,"manhattan"
2018-04-04,19.8,3.8,8.7,"manhattan"
2018-04-05,7.7,-1.6,2.7,"manhattan"
2018-04-06,13.9,-1.6,5.9,"manhattan"
2018-04-07,8.6,1.8,5.4,"manhattan"
2018-04-08,6.3,-1.6,2.2,"manhattan"
2018-04-09,7.4,-2.4,2.4,"manhattan"
2018-04-10,8.9,1.6,4.7,"manhattan"
2018-04-11,8.6,-2,4.2,"manhattan"
2018-04-12,14,3.5,9.5,"manhattan"
2018-04-13,25.6,12.4,18.6,"manhattan"
2018-04-14,23.9,6.7,16.3,"manhattan"
2018-04-15,6,2.6,4.4,"manhattan"
2018-04-16,15.6,3.5,8.7,"manhattan"
2018-04-17,8.7,2.3,5.4,"manhattan"
2018-04-18,12,0.6,6.2,"manhattan"
2018-04-19,7.5,2.5,5.9,"manhattan"
2018-04-20,10.9,0.4,5.1,"manhattan"
2018-04-21,14.9,1.3,8.1,"manhattan"
2018-04-22,17.2,2.1,9.4,"manhattan"
2018-04-23,16.7,2.8,9.2,"manhattan"
2018-04-24,15.5,4.5,10.8,"manhattan"
2018-04-25,14.4,10.2,12.3,"manhattan"
2018-04-26,20.2,9,14.1,"manhattan"
2018-04-27,12.2,8.2,10.6,"manhattan"
2018-04-28,17.8,6.1,11.3,"manhattan"
2018-04-29,14,6.9,10.2,"manhattan"
2018-04-30,9.8,5.7,7.8,"manhattan"
2018-05-01,23.5,5.5,15,"manhattan"
2018-05-02,28,12.3,20.8,"manhattan"
2018-05-03,30.2,15.5,22.8,"manhattan"
2018-05-04,27.5,16.7,22.8,"manhattan"
2018-05-05,22.3,13.9,18.1,"manhattan"
2018-05-06,17.9,12.6,15.1,"manhattan"
2018-05-07,21.4,10.7,15.6,"manhattan"
2018-05-08,21,9.6,14.5,"manhattan"
2018-05-09,22.1,9.5,14.9,"manhattan"
2018-05-10,18.7,10,14.1,"manhattan"
2018-05-11,20.9,14.1,17.2,"manhattan"
2018-05-12,15.4,10.4,13,"manhattan"
2018-05-13,13,10.4,11.5,"manhattan"
2018-05-14,18.8,10.8,14.3,"manhattan"
2018-05-15,30.1,15.4,21.5,"manhattan"
2018-05-16,17.3,13.5,15.4,"manhattan"
2018-05-17,20.5,12.8,16.1,"manhattan"
2018-05-18,16.7,12.2,15.4,"manhattan"
2018-05-19,14.9,10.6,12.2,"manhattan"
2018-05-20,26.1,15.9,21,"manhattan"
2018-05-21,23.8,12.3,17.9,"manhattan"
2018-05-22,19.5,13,15.3,"manhattan"
2018-05-23,25.6,13.3,19.7,"manhattan"
2018-05-24,26,15.8,20.6,"manhattan"
2018-05-25,28.6,16.1,22.7,"manhattan"
2018-05-26,29.8,19.5,23.8,"manhattan"
2018-05-27,20.4,13.4,16,"manhattan"
2018-05-28,20.7,13.1,15.7,"manhattan"
2018-05-29,29.5,16.5,22.6,"manhattan"
2018-05-30,23.3,14.7,18.7,"manhattan"
2018-05-31,19.6,16.3,18.2,"manhattan"
2018-06-01,25.8,17.6,20.6,"manhattan"
2018-06-02,28,19.2,23.3,"manhattan"
2018-06-03,18.3,11.9,15.9,"manhattan"
2018-06-04,20.5,11.5,15.4,"manhattan"
2018-06-05,22.1,12.3,17.7,"manhattan"
2018-06-06,20.3,13.4,16.6,"manhattan"
2018-06-07,19.3,14.3,16.4,"manhattan"
2018-06-08,25.8,13.3,20.4,"manhattan"
2018-06-09,25.5,17,21,"manhattan"
2018-06-10,20.3,15.5,17.6,"manhattan"
2018-06-11,20.9,13,16.6,"manhattan"
2018-06-12,21.3,11.2,16.8,"manhattan"
2018-06-13,23.5,15.3,19.9,"manhattan"
2018-06-14,27,16.9,22.4,"manhattan"
2018-06-15,24.3,15.3,19.2,"manhattan"
2018-06-16,27.7,14.4,21.3,"manhattan"
2018-06-17,29.2,16.3,23.1,"manhattan"
2018-06-18,31.7,19.7,26.2,"manhattan"
2018-06-19,30.2,19.9,25.8,"manhattan"
2018-06-20,25.6,18.3,22,"manhattan"
2018-06-21,28.6,19.7,23.1,"manhattan"
2018-06-22,23.3,18.1,20.2,"manhattan"
2018-06-23,21.3,16.1,18.3,"manhattan"
2018-06-24,27.5,16.7,22.4,"manhattan"
2018-06-25,26.1,17.1,21.9,"manhattan"
2018-06-26,23.1,15.5,19.6,"manhattan"
2018-06-27,22.6,16.5,20,"manhattan"
2018-06-28,28,20.4,23.4,"manhattan"
2018-06-29,31.1,19.4,25.3,"manhattan"
2018-06-30,31.3,19.1,25.6,"manhattan"
2018-07-01,33.2,22.1,27.5,"manhattan"
2018-07-02,32.5,22,26.6,"manhattan"
2018-07-03,31.5,22.7,26.5,"manhattan"
2018-07-04,29.2,23.7,25.7,"manhattan"
2018-07-05,29.5,23.4,26.2,"manhattan"
2018-07-06,26,20.4,24.4,"manhattan"
2018-07-07,24.4,16.4,20,"manhattan"
2018-07-08,26.5,15,20.9,"manhattan"
2018-07-09,28.7,17,22.8,"manhattan"
2018-07-10,31.8,19.1,25.6,"manhattan"
2018-07-11,28.3,20,24.2,"manhattan"
2018-07-12,28,19.6,23,"manhattan"
2018-07-13,26.7,18.1,22.9,"manhattan"
2018-07-14,31.5,19.4,25.5,"manhattan"
2018-07-15,29,20.9,24.4,"manhattan"
2018-07-16,31.2,22.2,26.7,"manhattan"
2018-07-17,30,22.8,25.2,"manhattan"
2018-07-18,29,18.7,23.8,"manhattan"
2018-07-19,26.7,17.4,22.1,"manhattan"
2018-07-20,26.4,17.2,21.9,"manhattan"
2018-07-21,25,18.1,21.2,"manhattan"
2018-07-22,27,20.5,23.7,"manhattan"
2018-07-23,25.8,22.4,23.8,"manhattan"
2018-07-24,26.8,22.7,24.4,"manhattan"
2018-07-25,24.4,21.8,23.1,"manhattan"
2018-07-26,28.8,21.6,24.7,"manhattan"
2018-07-27,29.1,20.9,25,"manhattan"
2018-07-28,28.2,21,24.3,"manhattan"
2018-07-29,27.4,19.4,23.5,"manhattan"
2018-07-30,26.2,18.7,22.6,"manhattan"
2018-07-31,25.9,19.1,22.7,"manhattan"
2018-08-01,28.8,22.1,25.1,"manhattan"
2018-08-02,28.5,23.5,25.6,"manhattan"
2018-08-03,28.7,23,25.1,"manhattan"
2018-08-04,29.7,22.2,25,"manhattan"
2018-08-05,32,21.3,26.6,"manhattan"
2018-08-06,32.5,22.9,27.7,"manhattan"
2018-08-07,30.4,23.5,26.4,"manhattan"
2018-08-08,30.3,22.6,26.1,"manhattan"
2018-08-09,29.7,22.6,26.2,"manhattan"
2018-08-10,30.2,19.9,25.3,"manhattan"
2018-08-11,25.2,21.9,23.7,"manhattan"
2018-08-12,26.2,21.5,23.4,"manhattan"
2018-08-13,24.3,21,22.3,"manhattan"
2018-08-14,26.4,19.2,22.7,"manhattan"
2018-08-15,30.3,20.5,25.3,"manhattan"
2018-08-16,31.4,21.8,26.6,"manhattan"
2018-08-17,28.2,22.9,25.7,"manhattan"
2018-08-18,28.9,21,24.7,"manhattan"
2018-08-19,22,19.7,20.8,"manhattan"
2018-08-20,23.5,17.9,20.6,"manhattan"
2018-08-21,23.7,19,21.5,"manhattan"
2018-08-22,27.9,21.7,24.1,"manhattan"
2018-08-23,24.1,18.4,21.1,"manhattan"
2018-08-24,27.1,15.7,21.4,"manhattan"
2018-08-25,24.9,17.5,21.2,"manhattan"
2018-08-26,28.3,17,22.9,"manhattan"
2018-08-27,30.4,20.8,25.6,"manhattan"
2018-08-28,33.9,23.5,28.4,"manhattan"
2018-08-29,33.4,24.3,28.7,"manhattan"
2018-08-30,30.8,24,27.2,"manhattan"
2018-08-31,24.3,19.9,22.5,"manhattan"
2018-09-01,25,19.2,21.4,"manhattan"
2018-09-02,26,18.5,22.5,"manhattan"
2018-09-03,30.3,22.7,26.1,"manhattan"
2018-09-04,31.1,23.8,27.4,"manhattan"
2018-09-05,29.3,23.1,26.1,"manhattan"
2018-09-06,32.2,23.5,26.7,"manhattan"
2018-09-07,24.2,20.6,22.7,"manhattan"
2018-09-08,21,15.5,18.7,"manhattan"
2018-09-09,17.1,13.6,15.2,"manhattan"
2018-09-10,17.3,13.5,15.9,"manhattan"
2018-09-11,24.2,17.2,20.8,"manhattan"
2018-09-12,25.4,20.5,22.7,"manhattan"
2018-09-13,24.2,20.6,22.1,"manhattan"
2018-09-14,23.7,20.1,21.5,"manhattan"
2018-09-15,24.8,18.2,21.3,"manhattan"
2018-09-16,27.2,18,21.6,"manhattan"
2018-09-17,24.6,18,21.9,"manhattan"
2018-09-18,25,20.2,22.6,"manhattan"
2018-09-19,26.5,19.2,22.3,"manhattan"
2018-09-20,20.7,17.7,19.2,"manhattan"
2018-09-21,22.9,19.2,20.7,"manhattan"
2018-09-22,22.1,15.9,19.8,"manhattan"
2018-09-23,18.7,14.6,16.5,"manhattan"
2018-09-24,20,14,16.7,"manhattan"
2018-09-25,21.7,14.2,18.8,"manhattan"
2018-09-26,26.2,20.5,23,"manhattan"
2018-09-27,21.6,14.9,18.2,"manhattan"
2018-09-28,19.4,13.7,16.3,"manhattan"
2018-09-29,22.1,13.6,17.4,"manhattan"
2018-09-30,20.1,12.1,16.2,"manhattan"
2018-10-01,24.9,15.4,19.8,"manhattan"
2018-10-02,24.7,17,20.6,"manhattan"
2018-10-03,24.3,16.3,20.3,"manhattan"
2018-10-04,25.6,15.1,20.3,"manhattan"
2018-10-05,20,13.8,17.1,"manhattan"
2018-10-06,19.6,17.3,18.5,"manhattan"
2018-10-07,26.4,19.2,22.1,"manhattan"
2018-10-08,19.6,17.6,18.7,"manhattan"
2018-10-09,24.9,19.1,21.5,"manhattan"
2018-10-10,25.4,20.4,22.1,"manhattan"
2018-10-11,25,20.7,22.3,"manhattan"
2018-10-12,20.8,10.6,15.1,"manhattan"
2018-10-13,13.5,8.5,10.7,"manhattan"
2018-10-14,14.4,6.6,10.7,"manhattan"
2018-10-15,19.9,9.4,15.7,"manhattan"
2018-10-16,15.8,8,11,"manhattan"
2018-10-17,16.2,7.4,11.1,"manhattan"
2018-10-18,9.5,4.5,6.9,"manhattan"
2018-10-19,14.5,4,9.5,"manhattan"
2018-10-20,17,9,13,"manhattan"
2018-10-21,9.1,3.7,6.9,"manhattan"
2018-10-22,10.5,3.3,7.1,"manhattan"
2018-10-23,16.6,6.9,11.2,"manhattan"
2018-10-24,13,6,8.8,"manhattan"
2018-10-25,10.3,3.8,6.5,"manhattan"
2018-10-26,10,2.4,6.4,"manhattan"
2018-10-27,11.4,6.4,8.9,"manhattan"
2018-10-28,11.5,6.6,9.2,"manhattan"
2018-10-29,13.5,7,10.3,"manhattan"
2018-10-30,12.3,4.1,7.6,"manhattan"
2018-10-31,16.9,4.3,11,"manhattan"
2018-11-01,19.8,10.9,15.4,"manhattan"
2018-11-02,20.8,17.1,19,"manhattan"
2018-11-03,18.3,7.2,13.2,"manhattan"
2018-11-04,11.7,4.5,7.7,"manhattan"
2018-11-05,11.2,6.9,9.7,"manhattan"
2018-11-06,16.5,9.3,12,"manhattan"
2018-11-07,16.7,8.1,12.7,"manhattan"
2018-11-08,12.1,5.1,8.6,"manhattan"
2018-11-09,10.3,3.8,7.4,"manhattan"
2018-11-10,9.4,1,5.7,"manhattan"
2018-11-11,7.5,0,3.1,"manhattan"
2018-11-12,8.7,0.1,4.6,"manhattan"
2018-11-13,10.2,5.5,7.6,"manhattan"
2018-11-14,5,-0.4,2.3,"manhattan"
2018-11-15,3.8,-1.6,0.6,"manhattan"
2018-11-16,6,1.6,3.9,"manhattan"
2018-11-17,8.6,0.7,4.3,"manhattan"
2018-11-18,5.4,1,3.7,"manhattan"
2018-11-19,11.5,2.6,6.4,"manhattan"
2018-11-20,8,2.1,5.3,"manhattan"
2018-11-21,7.2,-3.2,2.7,"manhattan"
2018-11-22,-3.3,-7.8,-5.6,"manhattan"
2018-11-23,-0.9,-8.5,-4.6,"manhattan"
2018-11-24,7.8,-2.7,3.1,"manhattan"
2018-11-25,12.1,4,7.8,"manhattan"
2018-11-26,10.6,3.6,7.3,"manhattan"
2018-11-27,6.9,2.9,4.8,"manhattan"
2018-11-28,5.1,1.8,3.4,"manhattan"
2018-11-29,6.3,1.7,4.2,"manhattan"
2018-11-30,4.7,-0.2,2.7,"manhattan"
2018-12-01,6.2,-1.1,3.2,"manhattan"
2018-12-02,14.4,5.1,10.5,"manhattan"
2018-12-03,12.7,6,10,"manhattan"
2018-12-04,6.1,-2.2,1.9,"manhattan"
2018-12-05,2.1,-3.9,-1.2,"manhattan"
2018-12-06,4,-3.1,0.6,"manhattan"
2018-12-07,2.6,-4.3,0,"manhattan"
2018-12-08,1.8,-5,-1.9,"manhattan"
2018-12-09,1.5,-4.5,-1.6,"manhattan"
2018-12-10,3.6,-3.6,-0.8,"manhattan"
2018-12-11,3.6,-4,-0.9,"manhattan"
2018-12-12,4.9,-2.1,1,"manhattan"
2018-12-13,3.7,-1,1.5,"manhattan"
2018-12-14,9.7,2.7,6.2,"manhattan"
2018-12-15,9.4,5.8,7.5,"manhattan"
2018-12-16,6.6,1.5,3.8,"manhattan"
2018-12-17,7.5,1.7,4,"manhattan"
